OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Area,Shape__Length
59,10001091,IOWA MEDICAL & CLASSIFICATION CENTER,2700 CORAL RIDGE AVE,CORALVILLE,IA,52241,-999,(319) 626-2391,STATE,OPEN,887,JOHNSON,19103,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc-search.iowa.gov/dailystatistics,2024/02/23 00:00:00+00,IMAGERY/OTHER,2024/02/23 00:00:00+00,https://doc.iowa.gov/find-facility/iciw,MEDIUM,585,9.91065121525025e-06,0.0128418158655085
60,10003100,WASHINGTON COUNTY CORRECTIONAL FACILITY,100 W CHERRY AVE,WASHINGTON,PA,15301,6820,(724) 228-6845,COUNTY,OPEN,402,WASHINGTON,42125,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/Inspection-Schedule,-Statistics-And-General-Info.aspx, http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/County-Prison-Contact-Info.aspx",2018/04/18 00:00:00+00,IMAGERY/OTHER,2020/01/31 00:00:00+00,http://www.co.washington.pa.us/115/Correctional-Facility,NOT AVAILABLE,407,2.25261828745715e-07,0.00236357394816206
61,10005221,WAYNE COUNTY CORRECTIONAL FACILITY,44 MID-WAYNE DR,HONESDALE,PA,18431,-999,(570) 253-2621,COUNTY,OPEN,94,WAYNE,42127,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/Inspection-Schedule,-Statistics-And-General-Info.aspx, http://www.cor.pa.gov/Facilities/CountyPrisons/Pages/County-Prison-Contact-Info.aspx",2018/04/18 00:00:00+00,IMAGERY/OTHER,2020/01/31 00:00:00+00,https://www.waynecountypa.gov/211/Corrections,NOT AVAILABLE,201,1.43467218549631e-06,0.00513337969796189
62,10007002,HAWAII COUNTY POLICE DEPARTMENT,74-611 HALE MAKAI PL,KAILUA-KONA,HI,96740,-999,(808) 326-4646,COUNTY,OPEN,-999,HAWAII,15001,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.hawaiipolice.com/contact-us/police-department-contacts, https://www.facebook.com/pages/Hawaii-County-Police-Department/978070672264231",2020/04/22 00:00:00+00,IMAGERY/OTHER,2024/07/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,1.92215111383121e-07,0.00186774903365577
63,10006938,FRANKLIN COUNTY JAIL,39 WEST ONEIDA STREET,PRESTON,ID,83263,-999,(208) 852-1234,COUNTY,OPEN,-999,FRANKLIN,16041,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.franklincountyidaho.org/county1,2020/04/22 00:00:00+00,IMAGERY/OTHER,2024/07/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,6.08160917181522e-08,0.00110019360975326
64,10004389,SHACKELFORD COUNTY JAIL,791 US HWY 180 WEST,ALBANY,TX,76430,-999,(325) 762-9500,COUNTY,OPEN,11,SHACKELFORD,48417,USA,922140,CORRECTIONAL INSTITUTIONS,"http://shackelfordcounty.org/sheriffs-department/, https://www.tcjs.state.tx.us/index.php?linkID=325",2018/03/01 00:00:00+00,IMAGERY/OTHER,2020/03/04 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,27,4.80341896036407e-07,0.0032928341437445
65,10004815,MITCHELL COUNTY JAIL,1716 N HERSEY,BELOIT,KS,67420,-999,(785) 738-3523,COUNTY,OPEN,-999,MITCHELL,20123,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mitchellcountyjail.org/,2024/03/06 00:00:00+00,IMAGERY/OTHER,2024/03/06 00:00:00+00,https://www.mitchellcountyjail.org/,NOT AVAILABLE,-999,1.6388503354392e-07,0.0018416443849138
66,10005142,ALGER COUNTY JAIL,101 E VARNUM ST,MUNISING,MI,49862,-999,(906) 387-4444,COUNTY,OPEN,-999,ALGER,26003,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.algercounty.gov/departments/sheriff/index.php,2024/08/06 00:00:00+00,IMAGERY/OTHER,2024/08/06 00:00:00+00,https://www.algercounty.gov/departments/sheriff/index.php,NOT AVAILABLE,52,1.01591695056413e-07,0.00157861634296073
67,10006236,APPLING COUNTY JAIL,560 BARNES STREET,BAXLEY,GA,31513,-999,(912) 367-8120,COUNTY,OPEN,-999,APPLING,13001,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.applingcountysheriffsoffice.com/INDEX.html,2018/02/22 00:00:00+00,IMAGERY/OTHER,2024/06/28 00:00:00+00,http://www.applingcountysheriffsoffice.com/INDEX.html,NOT AVAILABLE,84,6.03502257945365e-07,0.00515337911049997
68,10006413,INDEPENDENCE COUNTY DETENTION FACILITY,569 W MAIN ST,BATESVILLE,AR,72501,-999,(870) 612-6880,COUNTY,OPEN,-999,INDEPENDENCE,05063,USA,922140,CORRECTIONAL INSTITUTIONS,"https://arsheriffs.org/sheriffs/independence-county-sheriff/, https://www.independencesheriff.org/detention-facility",2024/03/19 00:00:00+00,IMAGERY/OTHER,2024/03/19 00:00:00+00,https://www.independencesheriff.org/detention-facility,NOT AVAILABLE,118,3.41001850756584e-07,0.00306495170865189
69,10006133,BENTON COUNTY JAIL (OLD),368 RIPLEY AVENUE,ASHLAND,MS,38603,-999,(662) 224-8941,COUNTY,CLOSED,-999,BENTON,28009,USA,922140,CORRECTIONAL INSTITUTIONS,http://bentoncountyms.gov/officials.html,2024/08/13 00:00:00+00,IMAGERY,2024/08/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,9.32684542931383e-08,0.00153676933858525
70,10001084,STORY COUNTY JAIL,1315 SOUTH B AVENUE,NEVADA,IA,50201,-999,(515) 382-7464,COUNTY,OPEN,-999,STORY,19169,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.storycountyiowa.gov/112/Sheriffs-Office,2018/02/28 00:00:00+00,IMAGERY/OTHER,2024/07/12 00:00:00+00,https://www.storycountyiowa.gov/112/Sheriffs-Office,MAXIMUM,104,7.50283106754068e-07,0.00549821757148453
71,10004247,RANKIN COUNTY JAIL,221 N TIMBER ST,BRANDON,MS,39042,-999,(601) 825-1480,COUNTY,OPEN,-999,RANKIN,28121,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.rankincounty.org/department/division.php?structureid=37,2018/03/28 00:00:00+00,IMAGERY/OTHER,2024/08/15 00:00:00+00,https://www.rankincounty.org/department/index.php?structureid=13,NOT AVAILABLE,-999,1.02198760032479e-06,0.00541407251536222
72,10001287,BEXAR COUNTY JUVENILE DETENTION CENTER,600 MISSION RD,SAN ANTONIO,TX,78210,-999,NOT AVAILABLE,COUNTY,OPEN,-999,BEXAR,48029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bexar.org/1390/Facilities,2018/04/25 00:00:00+00,IMAGERY,2020/02/11 00:00:00+00,http://www.bexar.org/1390/Facilities,JUVENILE,278,1.33882440422894e-06,0.00560996122861755
73,10000356,HOLMES CORRECTIONAL INSTITUTION,3142 THOMAS DR,BONIFAY,FL,32425,0190,(850) 547-8600,STATE,OPEN,-999,HOLMES,12059,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/org/facilitydir.html,2024/02/14 00:00:00+00,IMAGERY/OTHER,2024/02/14 00:00:00+00,https://fdc.myflorida.com/ci/107.html,CLOSE,1185,1.30256728425593e-05,0.0145587674235584
74,10001675,SCIOTO COUNTY JAIL,1025 16TH ST,PORTSMOUTH,OH,45662,-999,(740) 355-8277,COUNTY,OPEN,-999,SCIOTO,39145,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sciotocountysheriff.com/2017-FILES/2018SHERIFF.html,2018/04/12 00:00:00+00,IMAGERY/OTHER,2020/02/20 00:00:00+00,http://www.sciotocountysheriff.com/2017-FILES/2018SHERIFF.html,NOT AVAILABLE,-999,7.64689048082801e-07,0.00442861089681931
75,10004099,ASCENSION PARISH JAIL,2384 LEMANVILLE CUTOFF RD,DONALDSONVILLE,LA,70346,-999,(225) 473-8674,COUNTY,OPEN,-999,ASCENSION,22005,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.louisiana.gov/about-the-dpsc/facility-locations/,2024/08/05 00:00:00+00,IMAGERY/OTHER,2024/08/05 00:00:00+00,https://ascensionsheriff.com/corrections-division,NOT AVAILABLE,572,2.38983739109244e-06,0.00770410420341174
76,10002832,MILAM COUNTY JAIL,512 N JEFFERSON,CAMERON,TX,76520,-999,(254) 697-7063,COUNTY,OPEN,137,MILAM,48331,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://www.milamcountysherifftx.org/jail",2018/03/01 00:00:00+00,IMAGERY/OTHER,2020/02/27 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,160,6.19811089563882e-07,0.00397567549564542
77,10003943,JUDGE THOMAS JEFFERSON LOFTISS II RYDC,101 OAKWOOD TRACE,THOMASVILLE,GA,31792,7128,(229) 227-2790,STATE,OPEN,-999,THOMAS,13275,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/regional-youth-detention-centers,2024/02/20 00:00:00+00,IMAGERY/OTHER,2024/02/20 00:00:00+00,https://djj.georgia.gov/locations/judge-thomas-jefferson-loftiss-ii-rydc-formerly-thomasville-rydc,JUVENILE,-999,9.41393182074535e-07,0.00469028116814187
78,20000841,GREENE COUNTY JAIL,5100 WEST DIVISION ST,SPRINGFIELD,MO,65802,-999,(417) 868-4040,COUNTY,OPEN,-999,GREENE,29077,USA,922140,CORRECTIONAL INSTITUTIONS,https://greenecountymo.gov/sheriff/division/detention.php,2024/08/12 00:00:00+00,IMAGERY/OTHER,2024/08/12 00:00:00+00,https://greenecountymo.gov/sheriff/division/detention.php,MAXIMUM,1242,2.02785736291844e-06,0.00684027582746861
79,10001868,POTTAWATTAMIE COUNTY JAIL,1400 BIG LAKE RD,COUNCIL BLUFFS,IA,51501,-999,(712) 890-2250,MULTI,OPEN,-999,POTTAWATTAMIE,19155,USA,922140,CORRECTIONAL INSTITUTIONS,"https://sheriff.pottcounty-ia.gov/divisions/corrections.php, https://www.ice.gov/detention-facilities",2024/01/12 00:00:00+00,IMAGERY/OTHER,2024/02/07 00:00:00+00,https://sheriff.pottcounty-ia.gov/divisions/corrections.php,MAXIMUM,288,4.90922957396833e-07,0.0036055401078723
80,10002833,ROCKDALE REGIONAL JUVENILE JUSTICE CENTER,696 N FM 487,ROCKDALE,TX,76567,-999,(512) 446-3930,COUNTY,OPEN,-999,MILAM,48331,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.rrjjc.com/about-us.html, https://www.facebook.com/pages/Rockdale-Regional-Juvenile-Justice-Center/423496447705663",2018/04/30 00:00:00+00,IMAGERY/OTHER,2020/02/27 00:00:00+00,http://www.rrjjc.com/about-us.html,JUVENILE,67,3.73031298295246e-07,0.00300013092200691
81,10006467,TRUSSVILLE CITY JAIL,131 MAIN STREET,TRUSSVILLE,AL,35173,-999,(205) 661-4061,LOCAL,OPEN,-999,JEFFERSON,01073,USA,922140,CORRECTIONAL INSTITUTIONS,https://trussville.org/public-safety/police/city-jail/,2024/03/13 00:00:00+00,IMAGERY/OTHER,2024/03/13 00:00:00+00,https://trussville.org/public-safety/police/city-jail/,NOT AVAILABLE,32,1.40408246807056e-07,0.00184894577646707
82,10004420,SUTTON COUNTY JAIL,401 EAST OAK STREET,SONORA,TX,76950,-999,(325) 387-2288,COUNTY,OPEN,14,SUTTON,48435,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00+00,IMAGERY/OTHER,2020/03/04 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,28,2.7490909815242e-07,0.00216731137930908
83,10002237,SOUTHERN UTE TRIBAL DETENTION CENTER,149 COUNTY ROAD 517,IGNACIO,CO,81137,-999,(970) 563-0379,FEDERAL,OPEN,-999,LA PLATA,08067,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.southernute-nsn.gov/justice-and-regulatory/detention/,2024/02/05 00:00:00+00,IMAGERY/OTHER,2024/02/05 00:00:00+00,https://www.southernute-nsn.gov/justice-and-regulatory/detention/,NOT AVAILABLE,-999,6.63491164232255e-07,0.00392123027158619
84,10001866,FRESH START WOMEN'S CENTER (WOMEN'S RESIDENTIAL CORRECTIONAL FACILITY),1917 HICKMAN ROAD,DES MOINES,IA,50314,-999,(515) 242-6325,STATE,OPEN,-999,POLK,19153,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.iowa.gov/find-facility/fifth-district,2023/06/30 00:00:00+00,IMAGERY/OTHER,2024/04/02 00:00:00+00,https://doc.iowa.gov/find-facility/fifth-district,NOT AVAILABLE,-999,3.98586280425661e-07,0.00269140023199867
85,10006014,NOBLE COUNTY JAIL / COURTHOUSE,"300 COURTHOUSE DR, STE 5",PERRY,OK,73077,-999,(580) 336-1001,MULTI,OPEN,-999,NOBLE,40103,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.noblecoso.com/index_003.htm,2020/05/28 00:00:00+00,IMAGERY,2020/01/21 00:00:00+00,https://www.noblecoso.com/index_003.htm,NOT AVAILABLE,48,6.94192294758977e-08,0.00105401184553841
86,10004334,KOOTENAI COUNTY JAIL,5500 N GOVERNMENT WAY,COEUR D'ALENE,ID,83815,-999,(208) 446-1400,COUNTY,OPEN,-999,KOOTENAI,16055,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.kcsheriff.com/149/Jail-Bureau,2019/11/07 00:00:00+00,IMAGERY/OTHER,2024/07/15 00:00:00+00,https://www.kcsheriff.com/149/Jail-Bureau,NOT AVAILABLE,-999,1.41408145282185e-06,0.00555762587684944
87,20000120,BARNES COUNTY CORRECTIONAL FACILITY,2371 7TH ST SE,VALLEY CITY,ND,58072,-999,(701) 845-8532,COUNTY,OPEN,-999,BARNES,38003,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.barnes.nd.us/dept/cor/,2018/04/03 00:00:00+00,IMAGERY/OTHER,2024/07/23 00:00:00+00,http://www.co.barnes.nd.us/dept/cor/,MINIMUM,46,2.74045760306763e-07,0.00241703738085331
88,10004391,NOLAN COUNTY JAIL,211 AVENGER FIELD RD,SWEETWATER,TX,79556,-999,(325) 235-5487,COUNTY,OPEN,66,NOLAN,48353,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.co.nolan.tx.us/page/nolan.Sheriff",2018/03/01 00:00:00+00,IMAGERY/OTHER,2020/02/27 00:00:00+00,http://nolanso.com/,NOT AVAILABLE,96,3.27571342495503e-07,0.00317749415713999
89,10000630,PIMA REENTRY CENTER,1275 W STARR PASS BLVD,TUCSON,AZ,85713,-999,(520) 884-8541,STATE,OPEN,72,PIMA,04019,USA,922140,CORRECTIONAL INSTITUTIONS,https://corrections.az.gov/office-deputy-director/education-programs-and-community-reentry/community-corrections,2024/02/09 00:00:00+00,IMAGERY/OTHER,2024/02/09 00:00:00+00,https://corrections.az.gov/office-deputy-director/education-programs-and-community-reentry/community-corrections,NOT AVAILABLE,-999,1.78739196599054e-06,0.0058592923118259
90,10004973,WAYNE COUNTY JAIL,207 NORTH LAFAYETTE STREET,CORYDON,IA,50060,-999,(641) 872-1566,COUNTY,OPEN,-999,WAYNE,19185,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.wayneso.org/,2024/07/12 00:00:00+00,IMAGERY/OTHER,2024/07/12 00:00:00+00,https://www.wayneso.org/,NOT AVAILABLE,-999,1.50462028614129e-07,0.00169666396014062
91,10001864,MARSHALL COUNTY JAIL,2369 JESSUP AVENUE,MARSHALLTOWN,IA,50158,-999,(641) 754-6380,COUNTY,OPEN,-999,MARSHALL,19127,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.marshallcountysheriff.com/jail/,2018/02/28 00:00:00+00,IMAGERY/OTHER,2024/07/10 00:00:00+00,https://www.marshallcountysheriff.com/jail/,NOT AVAILABLE,182,1.17147465061862e-06,0.00501409374759568
92,10000268,BAY COUNTY LAW ENFORCEMENT CENTER,503 3RD ST,BAY CITY,MI,48708,-999,(989) 895-4050,COUNTY,OPEN,-999,BAY,26017,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.baycountymi.gov/Sheriff/JailInformation.aspx,2016/02/15 00:00:00+00,IMAGERY/OTHER,2024/08/06 00:00:00+00,https://www.baycounty-mi.gov/Sheriff/JailInformation.aspx,NOT AVAILABLE,220,4.83652229377185e-07,0.00343946072042941
93,10004293,BOONE COUNTY JAIL,1019 WEST MAMIE EISENHOWER AVENUE,BOONE,IA,50036,-999,(515) 432-8047,COUNTY,OPEN,-999,BOONE,19015,USA,922140,CORRECTIONAL INSTITUTIONS,https://boonecounty.iowa.gov/sheriff/,2024/07/10 00:00:00+00,IMAGERY/OTHER,2024/07/10 00:00:00+00,https://boonecounty.iowa.gov/sheriff/,NOT AVAILABLE,-999,1.29208274302073e-07,0.00159999799996058
94,10004953,SCOTT COUNTY JUVENILE DETENTION CENTER,500 WEST 4TH STREET,DAVENPORT,IA,52801,-999,(563) 326-8686,COUNTY,OPEN,-999,SCOTT,19163,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.scottcountyiowa.com/juvenile,2016/02/15 00:00:00+00,IMAGERY/OTHER,2024/07/12 00:00:00+00,https://www.scottcountyiowa.com/juvenile,JUVENILE,16,1.77253923538956e-07,0.0018949489334278
95,10004306,JEFFERSON COUNTY LAW CENTER,1200 WEST GRIMES AVENUE,FAIRFIELD,IA,52556,-999,(641) 472-3967,COUNTY,OPEN,-999,JEFFERSON,19101,USA,922140,CORRECTIONAL INSTITUTIONS,https://jeffersoncounty.iowa.gov/sheriff/jail/,2016/02/15 00:00:00+00,IMAGERY/OTHER,2024/07/10 00:00:00+00,https://jeffersoncounty.iowa.gov/sheriff/jail/,NOT AVAILABLE,32,2.76475475402549e-07,0.00222718746339997
96,10000520,PALM BEACH COUNTY MAIN DETENTION CENTER,3228 GUN CLUB RD,WEST PALM BEACH,FL,33406,3001,(561) 688-4400,COUNTY,OPEN,1769,PALM BEACH,12099,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.pbso.org/inside-pbso/corrections/general,2024/03/06 00:00:00+00,IMAGERY/OTHER,2024/03/06 00:00:00+00,https://www.pbso.org/inside-pbso/corrections/inmate-management-bureau/main-detention-center,MAXIMUM,2166,4.23581195718725e-06,0.0111985017905013
97,10002932,NUECES COUNTY MCKINZIE JAIL ANNEX,745 N PADRE ISLAND DR,CORPUS CHRISTI,TX,78406,-999,(361) 241-5234,COUNTY,OPEN,400,NUECES,48355,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.nuecesco.com/law-enforcement/sheriff/jail-commissary,2018/05/01 00:00:00+00,IMAGERY/OTHER,2020/02/27 00:00:00+00,http://www.nuecesco.com/law-enforcement/sheriff,NOT AVAILABLE,450,1.52714619616745e-06,0.00562586229753434
98,10006788,ALLEGAN COUNTY JUVENILE DETENTION CENTER,2243 33RD ST,ALLEGAN,MI,49010,-999,(269) 686-4630,COUNTY,OPEN,-999,ALLEGAN,26005,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.allegancounty.org/courts-law-enforcement/family-court/juvenile-detention,2024/08/06 00:00:00+00,IMAGERY/OTHER,2024/08/06 00:00:00+00,https://www.allegancounty.org/courts-law-enforcement/family-court/juvenile-detention,JUVENILE,22,6.76792296872009e-07,0.00436411603196441
99,10001077,FORT DODGE CORRECTIONAL FACILITY,1550 L STREET,FORT DODGE,IA,50501,-999,(515) 574-4700,STATE,OPEN,1239,WEBSTER,19187,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc-search.iowa.gov/dailystatistics,2024/02/23 00:00:00+00,IMAGERY/OTHER,2024/02/23 00:00:00+00,https://doc.iowa.gov/find-facility/fdcf,MEDIUM,1162,1.16832582079951e-05,0.0134838197860453
100,10005223,MINSEC OF SCRANTON,539 LINDEN ST,SCRANTON,PA,18503,-999,(570) 341-8281,LOCAL,OPEN,-999,LACKAWANNA,42069,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.facebook.com/pages/Minsec-Scranton/162081287143773,2020/05/28 00:00:00+00,IMAGERY,2020/01/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,30,7.38484686735319e-08,0.00117153658261902
101,10001087,IOWA CORRECTIONAL INSTITUTION FOR WOMEN,420 MILL STREET SOUTHWEST,MITCHELLVILLE,IA,50169,-999,(515) 725-5042,STATE,OPEN,673,POLK,19153,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc-search.iowa.gov/dailystatistics,2024/02/23 00:00:00+00,IMAGERY/OTHER,2024/02/23 00:00:00+00,https://doc.iowa.gov/find-facility/iciw,MEDIUM,774,1.20476145184512e-05,0.0159521649506986
102,10001100,IOWA STATE PENITENTIARY,2111 330TH AVENUE,FORT MADISON,IA,52627,-999,(319) 372-5432,STATE,OPEN,732,LEE,19111,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc-search.iowa.gov/dailystatistics,2024/02/23 00:00:00+00,IMAGERY/OTHER,2024/02/23 00:00:00+00,https://doc.iowa.gov/find-facility/iowa-doc-districts-and-facilities/isp,MAXIMUM,612,2.04844454856357e-05,0.0184030126474526
103,10004362,OLDHAM COUNTY JAIL,105 SOUTH MAIN STREET,VEGA,TX,79092,-999,(806) 267-2162,COUNTY,OPEN,3,OLDHAM,48359,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00+00,IMAGERY/OTHER,2020/02/27 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,10,1.39517169372994e-07,0.00155262374731465
104,10004337,ADA COUNTY JUVENILE DETENTION CENTER,6300 W DENTON ST,BOISE,ID,83704,-999,(208) 577-4948,COUNTY,OPEN,-999,ADA,16001,USA,922140,CORRECTIONAL INSTITUTIONS,https://adacounty.id.gov/juvenilecourt/juvenile-detention-center/,2019/11/07 00:00:00+00,IMAGERY/OTHER,2024/07/15 00:00:00+00,https://adacounty.id.gov/juvenilecourt/juvenile-detention-center/,JUVENILE,-999,1.1785441529355e-06,0.00615331927471713
105,10006663,WOODWARD ACADEMY,1251 334TH STREET,WOODWARD,IA,50276,-999,(515) 438-3511,STATE,OPEN,262,BOONE,19015,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.wwacademy.com/,2015/03/11 00:00:00+00,IMAGERY/OTHER,2024/04/01 00:00:00+00,https://dhs.iowa.gov/mhds/disability-services/resource-centers/woodward,JUVENILE,-999,7.15388841854292e-06,0.0145751377980454
106,10002745,PALO PINTO COUNTY JAIL,420 CEDAR ST,PALO PINTO,TX,76484,-999,(940) 659-1293,COUNTY,OPEN,119,PALO PINTO,48363,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.palopintocountysheriff.com/, https://www.tcjs.state.tx.us/index.php?linkID=325",2018/03/01 00:00:00+00,IMAGERY/OTHER,2020/02/27 00:00:00+00,http://www.palopintocountysheriff.com/,NOT AVAILABLE,142,8.8972501544049e-07,0.00473935612363409
107,10003727,PERRY COUNTY CORRECTIONAL CENTER,RT. 2 BOX 176 HWY 80,UNIONTOWN,AL,36786,-999,(334) 628-8885,COUNTY,NOT AVAILABLE,-999,PERRY,01105,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.geogroup.com/userfiles/a7ce5071-fdc6-46fe-a7b4-08f9f4cc8bbd.pdf,2019/11/05 00:00:00+00,IMAGERY/OTHER,2024/03/21 00:00:00+00,NOT AVAILABLE,MAXIMUM,726,4.8243118726532e-06,0.00865349624350336
108,10002907,VICTORIA COUNTY JAIL,101 N GLASS ST,VICTORIA,TX,77901,-999,(361) 575-0651,COUNTY,OPEN,375,VICTORIA,48469,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.victoriasheriff.org/",2018/03/01 00:00:00+00,IMAGERY/OTHER,2020/03/04 00:00:00+00,http://www.victoriasheriff.org/,NOT AVAILABLE,524,4.51470214102301e-07,0.00310972106718803
109,10003851,BERRIEN COUNTY JAIL,919 PORT ST,ST. JOSEPH,MI,49085,-999,(269) 983-7141,COUNTY,OPEN,-999,BERRIEN,26021,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.berriencounty.org/343/Jail-Information,2018/03/20 00:00:00+00,IMAGERY/OTHER,2024/08/06 00:00:00+00,https://www.berriencounty.org/343/Jail-Information,NOT AVAILABLE,341,4.36053369412548e-07,0.0029391256088994
110,10004187,CATAWBA COUNTY DETENTION FACILITY / JUSTICE CENTER,100 GOVERNMENT DRIVE,NEWTON,NC,28658,-999,(828) 465-8999,COUNTY,OPEN,-999,CATAWBA,37035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.catawbacountync.gov/county-services/sheriffs-office/detention-facilities/general-information/,2018/04/02 00:00:00+00,IMAGERY/OTHER,2024/07/17 00:00:00+00,https://www.catawbacountync.gov/county-services/sheriffs-office/detention-facilities/general-information/,MAXIMUM,579,1.8143075521948e-06,0.00732195405607234
111,10000727,WOMEN'S COMMUNITY CORRECTION CENTER,324 NORTH 6TH STREET,ALLENTOWN,PA,18102,-999,(610) 820-3310,COUNTY,NOT AVAILABLE,49,LEHIGH,42077,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.countyoffice.org/womens-community-correction-center-allentown-pa-420/,2020/05/28 00:00:00+00,IMAGERY,2020/01/31 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,6.28301677352283e-08,0.00109813307057167
112,10004304,KEOKUK COUNTY JAIL,204 SOUTH STONE STREET,SIGOURNEY,IA,52591,-999,(641) 622-2727,COUNTY,OPEN,-999,KEOKUK,19107,USA,922140,CORRECTIONAL INSTITUTIONS,https://keokukcounty.iowa.gov/business/county-government/sheriff/county-sheriff,2024/07/10 00:00:00+00,IMAGERY/OTHER,2024/07/10 00:00:00+00,https://keokukcounty.iowa.gov/business/county-government/sheriff/county-sheriff,NOT AVAILABLE,-999,7.33207343728282e-08,0.00112073303542616
113,10005075,GEM COUNTY JAIL,410 EAST 1ST STREET,EMMETT,ID,83617,-999,(208) 365-4484,COUNTY,OPEN,-999,GEM,16045,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.gemcounty.org/departments_offices/county_sheriff/index.php,2019/11/07 00:00:00+00,IMAGERY/OTHER,2024/07/15 00:00:00+00,https://www.gemcounty.org/departments_offices/county_sheriff/index.php,NOT AVAILABLE,-999,1.89521870197495e-07,0.00196087959008559
114,20000842,LAWRENCE COUNTY JAIL (OLD),240 NORTH MAIN STREET,MOUNT VERNON,MO,65712,-999,(417) 466-2131,COUNTY,CLOSED,-999,LAWRENCE,29109,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.lawrencecosheriff.com/jail-division,2024/08/12 00:00:00+00,IMAGERY/OTHER,2024/08/12 00:00:00+00,https://www.lawrencecosheriff.com/jail-division,NOT AVAILABLE,32,7.85635165811982e-08,0.00127889146639176
115,20000843,PULASKI COUNTY SHERIFF'S DEPARTMENT,403 SCHOOL ST,WAYNESVILLE,MO,65583,-999,(573) 774-4793,COUNTY,OPEN,-999,PULASKI,29169,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.pcsheriff2.com/jail-division,2024/08/12 00:00:00+00,IMAGERY/OTHER,2024/08/12 00:00:00+00,https://www.pcsheriff2.com/jail-division,NOT AVAILABLE,-999,2.92087634079508e-07,0.00250595891891632
